company;playlist_sample;namesfiles;no;artist;song;sampleratefiles;totalsamplesfiles;durationfiles;bitratefiles;rmsfiles;rmsmedianfiles;lowenergyfiles;ASRfiles;beatspectrumfiles;eventdensityfiles;tempofiles;pulseclarityfiles;zerocrossfiles;rolloffsfiles;brightnessfiles;spreadfiles;centroidfiles;kurtosisfiles;flatnessfiles;entropyfiles;mfccfiles_1;mfccfiles_2;mfccfiles_3;mfccfiles_4;mfccfiles_5;mfccfiles_6;mfccfiles_7;mfccfiles_8;mfccfiles_9;mfccfiles_10;mfccfiles_11;mfccfiles_12;mfccfiles_13;pitchfiles;inharmonicityfiles;bestkeyfiles;keyclarityfiles;modalityfiles;tonalcentroidfiles_1;tonalcentroidfiles_2;tonalcentroidfiles_3;tonalcentroidfiles_4;tonalcentroidfiles_5;tonalcentroidfiles_6;chromagramfiles_1;chromagramfiles_2;chromagramfiles_3;chromagramfiles_4;chromagramfiles_5;chromagramfiles_6;chromagramfiles_7;chromagramfiles_8;chromagramfiles_9;chromagramfiles_10;chromagramfiles_11;chromagramfiles_12;attackslopefiles;attackleapfiles
Gramma;2;27 - Jonas Blue, Joe Jonas, Benjamin Hudson McIldowie - I See Love (From Hotel Transylvania 3)_pn.mp3                                         ;27; Jonas Blue, Joe Jonas, Benjamin Hudson McIldowie ; I See Love (From Hotel Transylvania 3)_pn.mp3                                         ;44100;7645973;173.3780625;128;0.178860692;0.082491532;0.403508772;0.288220551;0.04410957;2;123.0294563;0.632690001;2288.344811;14362.56237;0.737309984;5772.658073;NaN;1.815958159;0.343140724;0.953634363;1.636164722;0.122388511;-0.306533574;-0.443572125;-0.25066407;-0.117359703;-0.050935825;0.192383733;0.178828939;0.118657652;0.072857613;-0.023752377;-0.17376636;0;0.478838116;6;0.757032167;0.182922354;0.450507322;1.791940392;-0.660587358;-0.012780003;-0.253981247;-0.247315528;0.321467879;0.090535198;0.393299586;0.050247076;0.084000354;0.999999907;0.016061916;0.725956012;0.128636056;0.44887871;0.137522791;0.102623369;10.74170893;0.207981139
Gramma;2;27 - Jonas Blue, Joe Jonas, Benjamin Hudson McIldowie - I See Love (From Hotel Transylvania 3)_pn.mp3                                         ;27; Jonas Blue, Joe Jonas, Benjamin Hudson McIldowie ; I See Love (From Hotel Transylvania 3)_pn.mp3                                         ;44100;7645973;173.3780625;128;0.170023393;0.088320568;0.350877193;0.235588972;0.041879172;2.2;164.0593264;0.189545659;2417.244519;13967.47856;0.728579502;5644.766622;NaN;1.865222553;0.3537795;0.95115623;1.870766692;0.629193707;-0.320989851;-0.46687453;-0.364920722;-0.169902137;0.056896736;-0.07011446;0.102901563;0.094203251;-0.011306613;-0.027663534;-0.057245057;0;0.486778957;6;0.800489774;0.138266575;0.091653121;1.474165307;-1.061479338;0.024158089;-0.365999697;-0.119597044;0.320955884;0.021294683;0.272250263;0.008083843;0.093641842;0.999999884;0.016848691;0.216491692;0.000212713;0.270519154;0.101553396;0.005758848;15.56963955;0.275467204
Gramma;2;27 - Jonas Blue, Joe Jonas, Benjamin Hudson McIldowie - I See Love (From Hotel Transylvania 3)_pn.mp3                                         ;27; Jonas Blue, Joe Jonas, Benjamin Hudson McIldowie ; I See Love (From Hotel Transylvania 3)_pn.mp3                                         ;44100;7645973;173.3780625;128;0.249228536;0.167455062;0.604010025;0.147869674;0.033455047;2.3;122.9791072;0.812017851;1959.995556;11540.36694;0.661443082;5049.138851;5304.688889;2.507802409;0.246677127;0.927401226;1.525854394;0.2043339;0.211095282;0.097799701;-0.067403982;-0.024592304;0.010781938;0.205523226;0.249559407;0.117766841;0.088154927;0.031770838;-0.053502567;0;0.476017707;11;0.822536211;0.078497711;-0.025247576;1.75097357;0.000594939;-0.774963888;0.02774192;-0.355752768;0.596311649;0.226900996;0.742581097;0.171338487;0.106066072;0.54655071;0.086795505;0.709957247;0.352034846;0.444939382;0.999999852;0.337690294;13.39089867;0.286316847
Gramma;2;28 - LSD, Sia, Diplo, Labrinth - Audio (CID Remix)_pn.mp3                                                                                     ;28; LSD, Sia, Diplo, Labrinth ; Audio (CID Remix)_pn.mp3                                                                                     ;44100;7149528;162.1208125;128;0.188468121;0.124607071;0.45112782;0.127819549;0.025195705;4.3;118.9694901;0.441343926;1673.096206;9551.153183;0.557332543;4314.999354;3949.994246;3.542959726;0.191899542;0.910190023;2.250021142;-0.119306404;0.34818387;-0.152675018;0.598381125;-0.270898276;0.070523709;-0.123745124;0.140547638;-0.226918568;0.091275074;-0.124026582;0.014419684;0;0.488255738;9;0.815474942;-0.032033846;-1.410005689;-0.946358074;1.10958933;-0.425644855;-0.161632565;0.343263946;0.068223118;0.251361721;0.130274835;0.999999928;0.065433592;0.075014084;0.500671634;0.062142253;0.489892127;0.10145521;0.418247221;0.475278162;15.38011341;0.382792893
Gramma;2;28 - LSD, Sia, Diplo, Labrinth - Audio (CID Remix)_pn.mp3                                                                                     ;28; LSD, Sia, Diplo, Labrinth ; Audio (CID Remix)_pn.mp3                                                                                     ;44100;7149528;162.1208125;128;0.143046195;0.092226937;0.581453634;0.110275689;0;3.5;59.50781841;0.202808175;1349.696939;9391.504669;0.569584321;3995.571883;3930.526222;2.644438667;0.122681758;0.901070896;2.343406542;-0.338882826;0.338691879;-0.056165405;0.343970256;-0.320211143;0.131474218;-0.064383365;0.072688987;0.005149059;0.264061954;-0.241479978;-0.319727298;0;0.438688458;12;0.862703147;0.189769535;-1.353264994;-1.897512826;0.612291023;-0.371502568;-0.355302106;0.324345943;0.030889001;0.508727519;0.003827815;0.703166742;0.007047053;0.259911697;0.999999927;0.102778358;0.656906666;0.005974227;0.062517547;0.580959365;4.575901874;0.251235195
Gramma;2;28 - LSD, Sia, Diplo, Labrinth - Audio (CID Remix)_pn.mp3                                                                                     ;28; LSD, Sia, Diplo, Labrinth ; Audio (CID Remix)_pn.mp3                                                                                     ;44100;7149528;162.1208125;128;0.266648217;0.189550459;0.62406015;0.120300752;0.045927453;3.7;124.0606858;0.752451322;908.2479405;9607.089043;0.509274386;4517.685841;3876.16064;3.237274195;0.188212217;0.898567509;2.394798859;-0.07208432;0.259070128;-0.118748418;-0.04193197;0.309035493;-0.185088244;0.054588996;-0.019911489;-0.096523191;0.062032048;0.006891558;0.054394061;0;0.483965381;9;0.812577842;-0.1177735;-1.359948968;-0.447425585;0.295916022;0.487339338;-0.276501334;0.154258183;0.344859038;0.344189716;0.182410306;0.682606242;0.132372218;0.277164467;0.41328271;0.242730795;0.999999921;0.300536167;0.394198822;0.292469335;14.35327236;0.324243358
Gramma;2;29 - Don Diablo, Bully Songs - Found You_pn.mp3                                                                                               ;29; Don Diablo, Bully Songs ; Found You_pn.mp3                                                                                               ;44100;8371429;189.8283125;128;0.163004745;0.100405894;0.518796992;0.145363409;0.044487276;4;124.2536684;0.355576286;1842.445822;8094.129181;0.592581108;3946.940433;3712.621198;4.523726785;0.184363084;0.908713291;1.813544099;-0.047568092;0.38710287;0.125845122;-0.007844222;0.005656193;-0.051193496;0.009537086;-0.114945913;-0.114541053;-0.104692643;-0.01832635;-0.001253993;0;0.458666826;10;0.651520254;0.053080208;0.564619233;-0.942491016;-1.099400509;0.180978491;-0.172543508;0.36294575;0.014563424;0.232796267;0.138329729;0.017665117;0.174787855;0.036181494;0.424599764;0.037461844;0.641211373;0.999999908;0.086654667;0.114450199;22.26263425;0.351037
Gramma;2;29 - Don Diablo, Bully Songs - Found You_pn.mp3                                                                                               ;29; Don Diablo, Bully Songs ; Found You_pn.mp3                                                                                               ;44100;8371429;189.8283125;128;0.310058345;0.225074008;0.49122807;0.167919799;0.078869561;4.8;123.9968;0.613598961;1280.447096;9892.488098;0.615937462;4728.160777;4516.998653;3.546008051;0.272857045;0.916298836;1.418641064;0.303380508;0.481933379;0.144399341;0.248142967;0.009225503;-0.138071039;-0.074713647;-0.082791293;-0.090996032;-0.067610367;0.028839718;0.050927455;0;0.476555047;10;0.766157306;0.099987792;0.427384735;-1.21980145;-0.79730967;0.234936729;0.134402565;0.014552856;0.188382605;0.78885269;0.453726916;0.310792589;0.587597047;0.158691197;0.584704161;0.441593743;0.889312932;0.999999902;0.391924779;0.397847787;25.559566;0.861975212
Gramma;2;29 - Don Diablo, Bully Songs - Found You_pn.mp3                                                                                               ;29; Don Diablo, Bully Songs ; Found You_pn.mp3                                                                                               ;44100;8371429;189.8283125;128;0.226959645;0.079378642;0.49122807;0.458646617;0.029439766;2.3;121.5340268;0.623989447;1563.846454;9734.774208;0.593824135;4610.588008;4369.118633;3.436457618;0.231560781;0.921506998;1.784186983;0.298605221;0.285719855;-0.007708093;0.06224964;-0.019877036;0.008446602;-0.007555205;0.016141402;-0.116108109;-0.066840282;0.088321563;-0.038888741;0;0.4856371;10;0.724735991;0.133486114;0.528391769;-0.876700078;-0.708716561;0.143586157;-0.083003981;0.114618148;0.1540374;0.5587765;0.54850285;0.403612784;0.551588691;0.264547156;0.545667115;0.377059808;0.822941236;0.999999942;0.290811206;0.333934445;30.45749701;0.336427158
Gramma;2;30 - Clara Mae - I Forgot (MOTi Remix)_pn.mp3                                                                                                 ;30; Clara Mae ; I Forgot (MOTi Remix)_pn.mp3                                                                                                 ;44100;8120290;184.1335625;128;0.162598393;0.100527972;0.493734336;0.20802005;0.035010671;3.3;122.0247863;0.571978196;1704.696134;9559.480476;0.562011625;4545.89745;4200.943827;3.786283901;0.239827315;0.918065281;2.238904681;-0.156067161;-0.458065167;-0.052244743;0.233434361;0.008130405;0.252986734;0.413282705;0.061094625;-0.150138222;0.047486881;-0.012731265;-0.024590427;0;0.478097459;9;0.429778699;-0.021164469;-1.007173015;-0.408550001;0.302309222;-0.056186056;0.054284546;-0.057470369;0.192643449;0.234953841;0.040687161;0.145065475;0.00075171;0.059436206;0.605464939;0.55632486;0.999999906;0.274662437;0.603429021;0.16997137;15.41881503;0.315545327
Gramma;2;30 - Clara Mae - I Forgot (MOTi Remix)_pn.mp3                                                                                                 ;30; Clara Mae ; I Forgot (MOTi Remix)_pn.mp3                                                                                                 ;44100;8120290;184.1335625;128;0.172919375;0.112308115;0.521303258;0.080200501;0.032852218;4.7;123.7976905;0.552324912;1590.096394;9451.646233;0.550138077;4549.509244;4101.790478;3.87015023;0.23890675;0.915862155;2.288323886;-0.067053634;-0.236977357;0.053935872;0.27014593;0.117219456;0.299324247;0.332532565;0.080799342;-0.13807918;-0.020417586;-0.049335232;-0.048321202;0;0.468982991;7;0.516865289;0.104307016;-1.063174116;-0.570099708;0.031703847;-0.500614147;0.083629307;-0.086228849;0.246534612;0.513420835;0.109155753;0.343642593;0.037427528;0.213161448;0.496218504;0.395472041;0.820797902;0.590900123;0.999999932;0.61007162;7.24365508;0.72768795
Gramma;2;30 - Clara Mae - I Forgot (MOTi Remix)_pn.mp3                                                                                                 ;30; Clara Mae ; I Forgot (MOTi Remix)_pn.mp3                                                                                                 ;44100;8120290;184.1335625;128;0.284126366;0.200720236;0.461152882;0.125313283;0.049247666;4;127.9503697;0.599253091;1552.546479;10491.71677;0.618792088;4882.576531;4690.22053;3.132857033;0.268412708;0.922755413;1.539597018;0.142884076;0.270586499;0.163549201;-0.060808006;0.100957408;0.130058193;0.027161316;0.192686825;0.121975687;0.057754298;0.061895581;0.097484082;0;0.466715336;9;0.731033645;-0.109117204;-1.516419296;-0.534836933;0.948050306;-0.411366364;0.048855721;-0.113894635;0.276727538;0.574295524;0.232426147;0.866995734;0.274945209;0.535058291;0.813613054;0.829180858;0.999999903;0.353882082;0.916999814;0.71510961;19.24972802;0.282290426
Gramma;2;31 - Banx & Ranx, Ella Eyre, Yxng Bane - Answerphone (feat. Yxng Bane)_pn.mp3                                                                 ;31; Banx & Ranx, Ella Eyre, Yxng Bane ; Answerphone (feat. Yxng Bane)_pn.mp3                                                                 ;44100;8425961;191.064875;128;0.266489495;0.174169138;0.481203008;0.175438596;0.035377498;2.7;112.9558859;0.825559964;1533.196523;10460.00576;0.57105201;4875.718775;4436.939971;3.065617606;0.227430361;0.914625769;1.967680688;-0.010975937;0.182151942;0.098980069;0.135706086;-0.163272121;-0.036151277;0.243567852;-0.02155994;0.135942379;0.083844538;-0.192331612;-0.018803301;0;0.470068545;5;0.762257386;0.073022394;-0.258318915;-2.070134543;-0.167613345;0.156256903;-0.265501295;0.102609341;0.419230891;0.853054299;0.364462897;0.486835536;0.529344087;0.27958714;0.919990852;0.140638179;0.945808668;0.662445453;0.453672994;0.999999831;16.39449451;0.363819275
Gramma;2;31 - Banx & Ranx, Ella Eyre, Yxng Bane - Answerphone (feat. Yxng Bane)_pn.mp3                                                                 ;31; Banx & Ranx, Ella Eyre, Yxng Bane ; Answerphone (feat. Yxng Bane)_pn.mp3                                                                 ;44100;8425961;191.064875;128;0.226774564;0.126285598;0.501253133;0.308270677;0.082231799;2.2;112.8843144;0.73416041;1935.695611;10768.87264;0.620354465;4942.681089;4810.017547;2.868629209;0.242749955;0.927245762;1.71552305;0.043250988;0.24163177;0.102374842;0.154711651;-0.184173016;-0.038229338;0.231890833;0.057462899;0.049131715;0.095635032;-0.101516905;-0.028768018;0;0.476758602;5;0.81269859;0.166149012;-0.092607239;-1.849397135;0.199922351;0.042090563;-0.203226474;0.132099672;0.3588777;0.68007306;0.348210336;0.559825294;0.566876302;0.24038678;0.86055531;0.197418412;0.797989078;0.636861405;0.472886872;0.999999891;10.3934014;0.261315927
Gramma;2;31 - Banx & Ranx, Ella Eyre, Yxng Bane - Answerphone (feat. Yxng Bane)_pn.mp3                                                                 ;31; Banx & Ranx, Ella Eyre, Yxng Bane ; Answerphone (feat. Yxng Bane)_pn.mp3                                                                 ;44100;8425961;191.064875;128;0.266787196;0.184087649;0.546365915;0.117794486;0.032872578;2.6;112.9200558;0.778162411;1787.045948;10270.49675;0.601027193;4812.278978;4598.672448;2.996364094;0.255650194;0.91860452;1.788980539;0.067877561;0.172171026;0.084178437;0.134422395;-0.116366961;-0.064845992;0.129631062;0.112007339;-0.082965333;0.034940308;-0.080834815;0.052362981;0;0.468241491;2;0.863191079;-0.259813007;-0.633235179;-1.540418104;-0.622292047;0.770691878;-0.061006284;-0.27543385;0.336940265;0.999999889;0.219412649;0.232748471;0.364867706;0.161551759;0.331148287;0.104121291;0.938794465;0.407077775;0.319349622;0.609467614;17.21760952;0.701010645
Gramma;2;32 - James Arthur - You Deserve Better (Andrelli Remix)_pn.mp3                                                                                ;32; James Arthur ; You Deserve Better (Andrelli Remix)_pn.mp3                                                                                ;44100;8672378;196.6525625;128;0.187669977;0.114535965;0.561403509;0.248120301;0.04614039;2.8;115.0005071;0.502258882;1022.297682;8269.002342;0.49913309;4077.028316;3458.267045;4.166794944;0.174490469;0.896943627;2.111878353;0.339649283;0.221112891;0.144889398;0.261582789;-0.043180947;0.017843989;-0.039936403;0.044975087;-0.000604372;-0.266650539;0.018986683;0.119146824;0;0.485464725;10;0.806621064;0.078854623;1.262412533;-0.691758628;-0.831483929;0.185080908;0.09629973;0.37900478;0.226900497;0.267022127;0.350190773;0.189490574;0.630985753;0.046380431;0.358748999;0.024760082;0.241693981;0.999999654;0.20555955;0.267667628;17.84284363;0.486433118
Gramma;2;32 - James Arthur - You Deserve Better (Andrelli Remix)_pn.mp3                                                                                ;32; James Arthur ; You Deserve Better (Andrelli Remix)_pn.mp3                                                                                ;44100;8672378;196.6525625;128;0.277538899;0.18237862;0.558897243;0.243107769;0.021979735;4.4;114.9485478;0.433679869;1122.597454;9111.741257;0.570879769;4328.789447;3965.629341;3.717217375;0.206779591;0.911404323;1.641836179;-0.046521505;-0.004274211;0.003970475;0.206328614;0.058832886;-0.070134794;0.045368594;0.158547275;0.070142683;0.024962666;0.098160969;0.137273057;0;0.464619168;10;0.857936973;0.194973892;0.837810909;-0.946985924;-1.163150773;0.180206687;0.155916054;0.143236252;0.118749051;0.565383889;0.209923239;0.07255118;0.483104056;0.174392475;0.393836113;0.191043879;0.421281243;0.999999942;0.23916831;0.313030474;19.55742425;0.669496163
